Asset ID,Asset Description,Work ID,Status,Event ID,Event Name,Actual Duration (HRS),date,mx type,mx time,Priority Number,Event Priority ,Avg Duration
REF45,Refrigerator,MNT-191323,Closed,ME-008680,Annual Maintenance,0.25,12/18/2018,ME,Annual,2,3,0.529659936
REF46,Refrigerator,MNT-206924,Closed,ME-008972,Annual Maintenance,0.3,5/19/2020,ME,Annual,1,3,0.437336245
REF47,Refrigerator,CAL-031932,Closed,CE-003688,Annual Calibration,1,10/15/2020,CE,Annual,1,3,0.529659936
REF47,Refrigerator,MNT-203280,Closed,ME-008787,Annual Maintenance,0.75,1/23/2020,ME,Annual,1,3,0.529659936
REF48,Refrigerator,MNT-196462,Closed,ME-007744,Annual Maintenance,0.25,6/10/2019,ME,Annual,2,3,0.437336245
REF48,Refrigerator,CAL-027018,Closed,CE-003690,Annual Calibration,0.5,11/17/2018,CE,Annual,2,3,0.529659936
REF49,Refrigerator,CAL-031247,Closed,CE-003232,Annual Calibration,1,7/9/2020,CE,Annual,1,3,0.437336245
REF49,Refrigerator,MNT-208450,Closed,ME-007981,Annual Maintenance,0.25,7/9/2020,ME,Annual,1,3,0.529659936
REF50,Refrigerator,MNT-201531,Closed,ME-008387,Annual Maintenance,0.25,11/25/2019,ME,Annual,2,3,0.437336245
REF50,Refrigerator,CAL-028152,Closed,CE-002577,Annual Calibration,0.5,4/25/2019,CE,Annual,2,3,0.529659936
REF51,Refrigerator,CAL-025375,Closed,CE-002578,Annual Calibration,0.5,4/27/2018,CE,Annual,2,3,0.437336245
REF51,Refrigerator,MNT-183575,Closed,ME-007475,Annual Maintenance,0.25,3/31/2018,ME,Annual,2,3,0.529659936
REF52,Refrigerator,CAL-030920,Closed,CE-002200,Annual Calibration,1,5/8/2020,CE,Annual,1,3,0.529659936
REF52,Refrigerator,MNT-204102,Closed,ME-007991,Annual Maintenance,0.5,2/14/2020,ME,Annual,1,3,0.437336245
REF54,Refrigerator,CAL-028042,Closed,CE-002850,Annual Calibration,0.75,4/9/2019,CE,Annual,2,3,0.529659936
REF54,Refrigerator,MNT-192291,Closed,ME-008413,Annual Maintenance,0.5,1/25/2019,ME,Annual,2,3,0.437336245
REF55,Refrigerator,MNT-210420,Closed,ME-008784,Annual Maintenance,0.25,9/13/2020,ME,Annual,1,3,0.529659936
REF55,Refrigerator,CAL-029980,Closed,CE-003231,Annual Calibration,1,1/11/2020,CE,Annual,1,3,0.437336245
REF56,Refrigerator,CAL-030645,Closed,CE-003608,Annual Calibration,1,4/9/2020,CE,Annual,2,3,0.529659936
REF56,Refrigerator,MNT-199021,Closed,ME-008957,Annual Maintenance,0.25,9/5/2019,ME,Annual,2,3,0.529659936
REF57,Refrigerator,MNT-209416,Closed,ME-009655,00087-PMCAL Annual,0.2,8/11/2020,ME,Annual,1,3,0.437336245
REF58,Refrigerator,MNT-209767,Closed,ME-009105,Annual Maintenance,0.25,8/23/2020,ME,Annual,1,3,0.437336245
REF58,Refrigerator,CAL-031543,Closed,CE-003701,Annual Calibration,1,8/19/2020,CE,Annual,1,3,0.529659936
REF59,Refrigerator,MNT-209768,Closed,ME-009108,Annual Maintenance,0.25,8/23/2020,ME,Annual,1,3,0.529659936
REF59,Refrigerator,CAL-031544,Closed,CE-003702,Annual Calibration,1,8/19/2020,CE,Annual,1,3,0.437336245
REF6,Refrigerator,CAL-032196,Closed,CE-002616,Annual Calibration,1,11/12/2020,CE,Annual,1,3,0.529659936
REF6,Refrigerator,MNT-199512,Closed,ME-008833,Annual Maintenance,0.25,9/22/2019,ME,Annual,1,3,0.437336245
REF60,Refrigerator,MNT-211472,Closed,ME-009350,Annual Maintenance,0.25,10/11/2020,ME,Annual,1,3,0.437336245
REF60,Refrigerator,CAL-030043,Closed,CE-003866,Annual Calibration,0.75,1/23/2020,CE,Annual,1,3,0.529659936
REF61,Refrigerator,MNT-196680,Closed,ME-009483,Annual REF Maintenance,0.5,6/20/2019,ME,Annual,2,3,0.529659936
REF61,Refrigerator,CAL-028578,Closed,CE-003945,Annual REF Calibration,0.75,6/20/2019,CE,Annual,2,3,0.437336245
REF62,Refrigerator,CAL-030712,Closed,CE-003945,Annual REF Calibration,1,4/18/2020,CE,Annual,1,3,0.529659936
REF62,Refrigerator,MNT-206103,Closed,ME-009483,Annual REF Maintenance,0.33,4/18/2020,ME,Annual,1,3,0.437336245
REF63,Refrigerator,MNT-213906,Closed,ME-009631,Hospital Weekly PM,0.25,12/30/2020,ME,Weekly,1,3,0.529659936
REF63,Refrigerator,MNT-211937,Closed,ME-009629,Hospital REF Annual PM,0.5,10/30/2020,ME,Annual,1,3,0.437336245
REF64,Refrigerator,MNT-209414,Closed,ME-009655,00087-PMCAL Annual,0.2,8/11/2020,ME,Annual,1,3,0.437336245
REF65,Refrigerator,CAL-031764,Closed,CE-003945,Annual REF Calibration,1,10/3/2020,CE,Annual,2,3,0.529659936
REF65,Refrigerator,MNT-210803,Closed,ME-009483,Annual REF Maintenance,0.3,9/23/2020,ME,Annual,2,3,0.437336245
REF66,Refrigerator,MNT-205181,Closed,ME-009483,Annual REF Maintenance,0.4,3/22/2020,ME,Annual,2,3,0.437336245
REF66,Refrigerator,CAL-030439,Closed,CE-003945,Annual REF Calibration,1,3/10/2020,CE,Annual,2,3,0.529659936
REF67,Refrigerator,CAL-030440,Closed,CE-003945,Annual REF Calibration,1,3/10/2020,CE,Annual,2,3,0.529659936
REF67,Refrigerator,MNT-204505,Closed,ME-009483,Annual REF Maintenance,0.3,2/29/2020,ME,Annual,2,3,0.437336245
REF68,Refrigerator,CAL-029736,Closed,CE-003945,Annual REF Calibration,0.75,11/18/2019,CE,Annual,2,3,0.529659936
REF68,Refrigerator,MNT-200686,Closed,ME-009483,Annual REF Maintenance,0.3,10/28/2019,ME,Annual,2,3,0.437336245
REF69,Refrigerator,MNT-213907,Closed,ME-009631,Hospital Weekly PM,0.25,12/30/2020,ME,Weekly,1,3,0.437336245
REF69,Refrigerator,MNT-205287,Closed,ME-009629,Hospital REF Annual PM,1,3/25/2020,ME,Annual,1,3,0.529659936
REF7,Refrigerator,CAL-026723,Closed,CE-003606,Annual Calibration,0.5,10/16/2018,CE,Annual,2,3,0.437336245
REF7,Refrigerator,MNT-182580,Closed,ME-008830,Annual Maintenance,1,2/28/2018,ME,Annual,2,3,0.437336245
REF70,Refrigerator,CAL-031284,Closed,CE-003945,Annual REF Calibration,1,7/15/2020,CE,Annual,2,3,0.529659936
REF70,Refrigerator,MNT-208614,Closed,ME-009483,Annual REF Maintenance,0.25,7/15/2020,ME,Annual,2,3,0.437336245
REF71,Refrigerator,CAL-031323,Closed,CE-003945,Annual REF Calibration,1,7/19/2020,CE,Annual,2,3,0.529659936
REF71,Refrigerator,MNT-197290,Closed,ME-009483,Annual REF Maintenance,0.5,7/10/2019,ME,Annual,2,3,0.529659936
MAU3,ROOF TOP UNIT,MNT-213363,Closed,ME-007930,Quarterly Maintenance,0.5,12/11/2020,ME,Quarterly,1,3,0.437336245
MAU3,ROOF TOP UNIT,MNT-210999,Closed,ME-008404,Semi-Annual Maintenance,1,9/29/2020,ME,Semi-Annual,1,3,0.437336245
RTU1,Roof Top Unit,MNT-213428,Closed,ME-007911,Quarterly Maintenance,0.5,12/14/2020,ME,Quarterly,1,3,0.529659936
RTU1,Roof Top Unit,MNT-211698,Closed,ME-009528,RTU and AHU Annual,0.5,10/20/2020,ME,Annual,1,3,0.529659936
RTU1,Roof Top Unit,MNT-210884,Closed,ME-008417,Semi-Annual Maintenance,1,9/25/2020,ME,Semi-Annual,1,3,0.437336245
RTU10,ROOF TOP UNIT,MNT-213826,Closed,ME-007908,Quarterly Maintenance,0.5,12/28/2020,ME,Quarterly,1,3,0.529659936
RTU10,ROOF TOP UNIT,MNT-212535,Closed,ME-009528,RTU and AHU Annual,1,11/16/2020,ME,Annual,1,3,0.437336245
RTU10,ROOF TOP UNIT,MNT-210882,Closed,ME-008420,Semi-Annual Maintenance,1,9/25/2020,ME,Semi-Annual,1,3,0.529659936
RTU11,ROOF TOP UNIT,MNT-213703,Closed,ME-007901,Quarterly Maintenance,0.5,12/21/2020,ME,Quarterly,1,3,0.437336245
RTU11,ROOF TOP UNIT,MNT-212536,Closed,ME-009528,RTU and AHU Annual,0.5,11/16/2020,ME,Annual,1,3,0.529659936
RTU11,ROOF TOP UNIT,MNT-210769,Closed,ME-008424,Semi-Annual Maintenance,1,9/23/2020,ME,Semi-Annual,1,3,0.529659936
RTU12,ROOF TOP UNIT,MNT-213366,Closed,ME-007902,Quarterly Maintenance,0.5,12/11/2020,ME,Quarterly,1,3,0.437336245
RTU12,ROOF TOP UNIT,MNT-212160,Closed,ME-009528,RTU and AHU Annual,0.5,11/5/2020,ME,Annual,1,3,0.437336245
RTU12,ROOF TOP UNIT,MNT-210886,Closed,ME-008422,Semi-Annual Maintenance,1,9/25/2020,ME,Semi-Annual,1,3,0.437336245
RTU13,ROOF TOP UNIT,MNT-213827,Closed,ME-007907,Quarterly Maintenance,0.5,12/28/2020,ME,Quarterly,1,3,0.529659936
RTU13,ROOF TOP UNIT,MNT-212159,Closed,ME-009528,RTU and AHU Annual,0.5,11/5/2020,ME,Annual,1,3,0.437336245
RTU13,ROOF TOP UNIT,MNT-210880,Closed,ME-008419,Semi-Annual Maintenance,1,9/25/2020,ME,Semi-Annual,1,3,0.529659936
RTU14,ROOF TOP UNIT,MNT-213610,Closed,ME-009528,RTU and AHU Annual,0.5,12/18/2020,ME,Annual,1,3,0.529659936
RTU14,ROOF TOP UNIT,MNT-211656,Closed,ME-007913,Quarterly Maintenance,0.5,10/19/2020,ME,Quarterly,1,3,0.437336245
RTU14,ROOF TOP UNIT,MNT-210375,Closed,ME-008410,Semi-Annual Maintenance,1,9/11/2020,ME,Semi-Annual,1,3,0.529659936
RTU15,ROOF TOP UNIT,MNT-213616,Closed,ME-007895,Quarterly Maintenance,0.5,12/18/2020,ME,Quarterly,1,3,0.529659936
RTU15,ROOF TOP UNIT,MNT-210475,Closed,ME-008429,Semi-Annual Maintenance,1,9/15/2020,ME,Semi-Annual,1,3,0.437336245
RTU15,ROOF TOP UNIT,MNT-202243,Closed,ME-009528,RTU and AHU Annual,1,12/16/2019,ME,Annual,1,3,0.529659936
RTU16,ROOF TOP UNIT,MNT-213537,Closed,ME-009528,RTU and AHU Annual,1,12/17/2020,ME,Annual,1,3,0.437336245
RTU16,ROOF TOP UNIT,MNT-213562,Closed,ME-007896,Quarterly Maintenance,0.5,12/17/2020,ME,Quarterly,1,3,0.529659936
RTU16,ROOF TOP UNIT,MNT-210831,Closed,ME-008427,Semi-Annual Maintenance,1,9/24/2020,ME,Semi-Annual,1,3,0.529659936
RTU17,ROOF TOP UNIT,MNT-212603,Closed,ME-009512,RTU and AHU Quarterly,0.75,11/18/2020,ME,Quarterly,1,3,0.529659936
RTU17,ROOF TOP UNIT,MNT-211746,Closed,ME-009528,RTU and AHU Annual,0.5,10/22/2020,ME,Annual,1,3,0.437336245
RTU17,ROOF TOP UNIT,MNT-209545,Closed,ME-009513,RTU and AHU Semi-Annual,1,8/16/2020,ME,Semi-Annual,1,3,0.529659936
RTU18,ROOF TOP UNIT,MNT-212807,Closed,ME-009512,RTU and AHU Quarterly,0.5,11/25/2020,ME,Quarterly,1,3,0.529659936
RTU18,ROOF TOP UNIT,MNT-211749,Closed,ME-009528,RTU and AHU Annual,0.5,10/22/2020,ME,Annual,1,3,0.437336245
RTU18,ROOF TOP UNIT,MNT-209551,Closed,ME-009513,RTU and AHU Semi-Annual,1,8/16/2020,ME,Semi-Annual,1,3,0.529659936
RTU1E,ROOF TOP UNIT,MNT-213276,Closed,ME-007928,Quarterly Maintenance,0.5,12/9/2020,ME,Quarterly,1,3,0.529659936
RTU1E,ROOF TOP UNIT,MNT-212158,Closed,ME-009528,RTU and AHU Annual,0.5,11/5/2020,ME,Annual,1,3,0.437336245
RTU1E,ROOF TOP UNIT,MNT-210883,Closed,ME-008399,Semi-Annual Maintenance,1,9/25/2020,ME,Semi-Annual,1,3,0.529659936
RTU2,ROOF TOP UNIT,MNT-213779,Closed,ME-007897,Quarterly Maintenance,0.5,12/23/2020,ME,Quarterly,1,3,0.437336245
RTU2,ROOF TOP UNIT,MNT-211747,Closed,ME-009528,RTU and AHU Annual,0.5,10/22/2020,ME,Annual,1,3,0.529659936
RTU2,ROOF TOP UNIT,MNT-210763,Closed,ME-008426,Semi-Annual Maintenance,1,9/23/2020,ME,Semi-Annual,1,3,0.529659936
RTU2E,ROOF TOP UNIT,MNT-213609,Closed,ME-009528,RTU and AHU Annual,1,12/18/2020,ME,Annual,1,3,0.437336245
RTU2E,ROOF TOP UNIT,MNT-213277,Closed,ME-007918,Quarterly Maintenance,0.5,12/9/2020,ME,Quarterly,1,3,0.437336245
RTU2E,ROOF TOP UNIT,MNT-210655,Closed,ME-008409,Semi-Annual Maintenance,1,9/21/2020,ME,Semi-Annual,1,3,0.437336245
RTU2R,Roof Top Unit,MNT-211697,Closed,ME-009528,RTU and AHU Annual,0.5,10/20/2020,ME,Annual,1,3,0.437336245
RTU2R,Roof Top Unit,MNT-210767,Closed,ME-008405,Semi-Annual Maintenance,1,9/23/2020,ME,Semi-Annual,1,3,0.437336245
RTU2R,Roof Top Unit,MNT-210231,Closed,ME-007931,Quarterly Maintenance,1,9/8/2020,ME,Quarterly,1,3,0.437336245
RTU3,Roof Top Unit,MNT-213619,Closed,ME-007912,Quarterly Maintenance,0.5,12/18/2020,ME,Quarterly,1,3,0.437336245
RTU3,Roof Top Unit,MNT-211748,Closed,ME-009528,RTU and AHU Annual,0.5,10/22/2020,ME,Annual,1,3,0.437336245
RTU3,Roof Top Unit,MNT-210826,Closed,ME-008412,Semi-Annual Maintenance,1,9/24/2020,ME,Semi-Annual,1,3,0.437336245
RTU5,Roof Top Unit,MNT-212720,Closed,ME-007920,Quarterly Maintenance,0.5,11/23/2020,ME,Quarterly,1,3,0.437336245
RTU5,Roof Top Unit,MNT-212677,Closed,ME-009528,RTU and AHU Annual,0.5,11/20/2020,ME,Annual,1,3,0.437336245
RTU5,Roof Top Unit,MNT-212669,Closed,ME-008545,Semi-Annual Maintenance,0.5,11/20/2020,ME,Semi-Annual,1,3,0.437336245
RTU7,ROOF TOP UNIT,MNT-210832,Closed,ME-008400,Semi-Annual Maintenance,1,9/24/2020,ME,Semi-Annual,1,3,0.437336245
RTU7,ROOF TOP UNIT,MNT-210577,Closed,ME-007927,Quarterly Maintenance,1,9/18/2020,ME,Quarterly,1,3,0.437336245
RTU7,ROOF TOP UNIT,MNT-203211,Closed,ME-009528,RTU and AHU Annual,1,1/22/2020,ME,Annual,1,3,0.437336245
RTU8,ROOF TOP UNIT,MNT-213777,Closed,ME-007903,Quarterly Maintenance,0.5,12/23/2020,ME,Quarterly,1,3,0.437336245
RTU8,ROOF TOP UNIT,MNT-210771,Closed,ME-008423,Semi-Annual Maintenance,1,9/23/2020,ME,Semi-Annual,1,3,0.437336245
RTU8,ROOF TOP UNIT,MNT-203378,Closed,ME-009528,RTU and AHU Annual,1,1/27/2020,ME,Annual,1,3,0.437336245
RTU9,ROOF TOP UNIT,MNT-213741,Closed,ME-007910,Quarterly Maintenance,0.5,12/22/2020,ME,Quarterly,1,3,0.437336245
RTU9,ROOF TOP UNIT,MNT-210654,Closed,ME-008418,Semi-Annual Maintenance,1,9/21/2020,ME,Semi-Annual,1,3,0.529659936
RTU9,ROOF TOP UNIT,MNT-203207,Closed,ME-009528,RTU and AHU Annual,1,1/22/2020,ME,Annual,1,3,0.529659936
RTUE3,Roof Top Unit,MNT-213567,Closed,ME-007919,Quarterly Maintenance,0.5,12/17/2020,ME,Quarterly,1,3,0.529659936
RTUE3,Roof Top Unit,MNT-210658,Closed,ME-008407,Semi-Annual Maintenance,1,9/21/2020,ME,Semi-Annual,1,3,0.529659936
RTUE3,Roof Top Unit,MNT-202299,Closed,ME-009528,RTU and AHU Annual,1,12/17/2019,ME,Annual,1,3,0.529659936
RTUE4,Roof Top Unit,MNT-213618,Closed,ME-007926,Quarterly Maintenance,0.5,12/18/2020,ME,Quarterly,1,3,0.529659936
RTUE4,Roof Top Unit,MNT-213404,Closed,ME-009528,RTU and AHU Annual,1,12/14/2020,ME,Annual,1,3,0.529659936
RTUE4,Roof Top Unit,MNT-210833,Closed,ME-008401,Semi-Annual Maintenance,1,9/24/2020,ME,Semi-Annual,1,3,0.529659936
RTUE5,Roof Top Unit,MNT-213780,Closed,ME-007900,Quarterly Maintenance,0.5,12/23/2020,ME,Quarterly,1,3,0.529659936
RTUE5,Roof Top Unit,MNT-210228,Closed,ME-008425,Semi-Annual Maintenance,1,9/8/2020,ME,Semi-Annual,1,3,0.529659936
RTUE5,Roof Top Unit,MNT-203265,Closed,ME-009528,RTU and AHU Annual,1,1/23/2020,ME,Annual,1,3,0.529659936
RTUE6,Roof Top Unit,MNT-212757,Closed,ME-009512,RTU and AHU Quarterly,0.5,11/24/2020,ME,Quarterly,1,3,0.529659936
RTUE6,Roof Top Unit,MNT-204381,Closed,ME-009513,RTU and AHU Semi-Annual,1,2/26/2020,ME,Semi-Annual,1,3,0.529659936
RTUE6,Roof Top Unit,MNT-203261,Closed,ME-009528,RTU and AHU Annual,1,1/23/2020,ME,Annual,1,3,0.529659936
HS25,Sealer,CAL-025967,Closed,CE-003117,Annual Calibration,1,7/20/2018,CE,Annual,1,3,0.899659864
HS26,Sealer,CAL-030721,Closed,CE-002886,Annual Calibration,1.25,4/20/2020,CE,Annual,1,3,0.869402985
HS30,Sealer,CAL-029306,Closed,CE-002714,Annual Calibration,2,7/15/2020,CE,Annual,1,3,0.869402985
HS31,Sealer,CAL-031683,Closed,CE-002638,Annual Calibration,2.5,9/16/2020,CE,Annual,1,3,0.245341615
HS32,Sealer,CAL-024904,Closed,CE-003365,Annual Calibration,1.5,3/6/2018,CE,Annual,1,3,0.245341615
HS33,Sealer,CAL-030283,Closed,CE-003395,Annual Calibration,1,2/16/2020,CE,Annual,1,3,0.245341615
HS35,Sealer,CAL-030481,Closed,CE-003375,Annual Calibration,1.25,3/14/2020,CE,Annual,1,3,0.245341615
HS36,Sealer,CAL-030415,Closed,CE-003435,Annual Calibration,1.25,3/6/2020,CE,Annual,1,3,0.245341615
HS37,Sealer,CAL-029249,Closed,CE-002702,Annual Calibration,1.25,9/20/2019,CE,Annual,1,3,0.245341615
HS42,Sealer,CAL-029333,Closed,CE-002757,Annual Calibration,1.25,10/8/2019,CE,Annual,1,3,0.736607143
HS43,Sealer,CAL-031985,Closed,CE-002790,Annual Calibration,1.25,10/24/2020,CE,Annual,1,3,0.736607143
HS51,Sealer,CAL-029187,Closed,CE-002703,Annual Calibration,1.5,9/9/2019,CE,Annual,1,3,1.416666667
HS52,Sealer,CAL-029841,Closed,CE-002985,Annual Calibration,1.5,12/14/2019,CE,Annual,1,3,0.489356725
HS53,Sealer,CAL-029842,Closed,CE-003053,Annual Calibration,1.5,12/15/2019,CE,Annual,1,3,0.302422907
HS54,Sealer,CAL-031101,Closed,CE-002063,Annual Calibration,1.5,6/10/2020,CE,Annual,1,3,0.302422907
HS55,Sealer,CAL-030970,Closed,CE-003616,Annual Calibration,1.25,5/17/2020,CE,Annual,1,3,0.302422907
HS56,Sealer,CAL-031394,Closed,CE-002062,Annual Calibration,1.5,8/12/2020,CE,Annual,1,3,0.302422907
HS57,Sealer,CAL-031443,Closed,CE-002190,Annual Calibration,2,8/3/2020,CE,Annual,1,3,0.302422907
HS58,Sealer,CAL-030530,Closed,CE-003399,Annual Calibration,1.25,5/11/2020,CE,Annual,1,3,0.302422907
HS59,Sealer,CAL-030210,Closed,CE-003325,Annual Calibration,1.25,2/6/2020,CE,Annual,1,3,0.302422907
HS60,Sealer,CAL-030500,Closed,CE-003398,Annual Calibration,1.25,3/19/2020,CE,Annual,1,3,0.302422907
HS62,Sealer,CAL-031154,Closed,CE-003303,Annual Calibration,1.5,1/31/2020,CE,Annual,1,3,0.302422907
HS64,Sealer,CAL-031679,Closed,CE-002329,Annual Calibration,0.75,9/16/2020,CE,Annual,1,3,0.302422907
HS65,Sealer,CAL-031478,Closed,CE-002330,Annual Calibration,1.5,8/6/2020,CE,Annual,1,3,1.377777778
HS66,Sealer,CAL-031509,Closed,CE-002331,Annual Calibration,1.5,8/12/2020,CE,Annual,1,3,0.232183908
HS67,Sealer,CAL-028967,Closed,CE-002635,Annual Calibration,1.25,8/4/2019,CE,Annual,1,3,0.232183908
HS68,Sealer,CAL-031455,Closed,CE-003700,Annual Calibration,2,8/4/2020,CE,Annual,1,3,0.232183908
HS69,Sealer,CAL-031533,Closed,CE-003699,Annual Calibration,1.25,8/15/2020,CE,Annual,1,3,1.053007519
HS70,Sealer,CAL-031456,Closed,CE-003698,Annual Calibration,2,8/4/2020,CE,Annual,1,3,1.377777778
HS71,Sealer,CAL-028947,Closed,CE-003697,Annual Calibration,1,8/1/2019,CE,Annual,1,3,0.5
TS1,Sealer,CAL-029784,Closed,CE-003976,Annual Calibration,3,12/4/2019,CE,Annual,2,3,0.489356725
VTS1,Sealer,CAL-025917,Closed,CE-002727,Annual Calibration,6,6/29/2018,CE,Annual,2,3,0.373584906
SM 004,Skin Mesher,MNT-181093,Closed,ME-008088,Quarterly Maintenance,0.25,1/9/2018,ME,Quarterly,3,3,0.373584906
SM 013,Skin Mesher,MNT-182585,Closed,ME-007024,Quarterly Maintenance,0.25,4/11/2018,ME,Quarterly,3,3,0.373584906
SM 017,Skin Mesher,MNT-181172,Closed,ME-008050,Quarterly Maintenance,0.25,1/12/2018,ME,Quarterly,3,3,0.373584906
SM 019,Skin Mesher,MNT-183520,Closed,ME-007021,Quarterly Maintenance,0.25,4/11/2018,ME,Quarterly,3,3,0.373584906
SM 022,Skin Mesher,MNT-183516,Closed,ME-007495,Quarterly Maintenance,0.33,3/30/2018,ME,Quarterly,3,3,0.373584906
SM1,Skin Mesher,MNT-197195,Closed,ME-007449,Quarterly Maintenance,0.33,7/7/2019,ME,Quarterly,1,3,0.373584906
SM11,Skin Mesher,MNT-184617,Closed,ME-008250,Quarterly Maintenance,0.5,4/2/2018,ME,Quarterly,2,3,0.373584906
SM18,Skin Mesher,MNT-197490,Closed,ME-008243,Quarterly Maintenance,0.33,7/18/2019,ME,Quarterly,1,3,0.373584906
SM2,Skin Mesher,MNT-202401,Closed,ME-008049,Quarterly Maintenance,0.33,12/19/2019,ME,Quarterly,1,3,0.373584906
SM20,Skin Mesher,MNT-183536,Closed,ME-007514,Quarterly Maintenance,0.33,3/31/2018,ME,Quarterly,3,3,0.373584906
SM21,Skin Mesher,MNT-191444,Closed,ME-007022,Quarterly Maintenance,0.25,12/22/2018,ME,Quarterly,2,3,0.373584906
SM23,Skin Mesher,MNT-192883,Closed,ME-007486,Quarterly Maintenance,0.33,2/11/2019,ME,Quarterly,1,3,0.373584906
SM24,Skin Mesher,MNT-188925,Closed,ME-007492,Quarterly Maintenance,0.25,10/1/2018,ME,Quarterly,2,3,0.373584906
SM25,Skin Mesher,MNT-191921,Closed,ME-007496,Quarterly Maintenance,0.25,1/11/2019,ME,Quarterly,2,3,0.373584906
SM26,Skin Mesher,MNT-192208,Closed,ME-007494,Quarterly Maintenance,0.25,1/22/2019,ME,Quarterly,2,3,0.373584906
SM27,Skin Mesher,MNT-190045,Closed,ME-007497,Quarterly Maintenance,0.25,11/8/2018,ME,Quarterly,2,3,0.373584906
SM28,Skin Mesher,MNT-188002,Closed,ME-007490,Quarterly Maintenance,0.25,9/4/2018,ME,Quarterly,3,3,0.373584906
SM29,Skin Mesher,MNT-213807,Closed,ME-007982,Quarterly Maintenance,0.25,12/28/2020,ME,Quarterly,1,3,0.373584906
SM3,Skin Mesher,MNT-189815,Closed,ME-008244,Quarterly Maintenance,0.25,11/1/2018,ME,Quarterly,2,3,0.373584906
SM30,Skin Mesher,MNT-192880,Closed,ME-007996,Quarterly Maintenance,0.5,3/26/2019,ME,Quarterly,1,3,0.373584906
SM31,Skin Mesher,MNT-213799,Closed,ME-007956,Quarterly Maintenance,0.25,12/28/2020,ME,Quarterly,1,3,0.373584906
SM32,Skin Mesher,MNT-189149,Closed,ME-007994,Quarterly Maintenance,0.5,10/10/2018,ME,Quarterly,2,3,0.373584906
SM33,Skin Mesher,MNT-191924,Closed,ME-007957,Quarterly Maintenance,0.25,1/11/2019,ME,Quarterly,1,3,0.373584906
SM34,Skin Mesher,MNT-193033,Closed,ME-008018,Quarterly Maintenance,0.25,2/16/2019,ME,Quarterly,1,3,0.373584906
SM35,Skin Mesher,MNT-193526,Closed,ME-007975,Quarterly Maintenance,0.25,3/3/2019,ME,Quarterly,1,3,0.373584906
SM36,Skin Mesher,MNT-211258,Closed,ME-009663,4Med Mesher Quarterly,0.25,10/5/2020,ME,Quarterly,1,3,0.373584906
SM37,Skin Mesher,MNT-212241,Closed,ME-009663,4Med Mesher Quarterly,0.25,11/7/2020,ME,Quarterly,1,3,0.373584906
SM38,Skin Mesher,MNT-211409,Closed,ME-009663,4Med Mesher Quarterly,0.25,10/9/2020,ME,Quarterly,1,3,0.373584906
SM39,Skin Mesher,MNT-213105,Closed,ME-009663,4Med Mesher Quarterly,0.25,12/5/2020,ME,Quarterly,1,3,0.373584906
SM40,Skin Mesher,MNT-211145,Closed,ME-009663,4Med Mesher Quarterly,0.25,10/2/2020,ME,Quarterly,1,3,0.373584906
SM41,Skin Mesher,MNT-213166,Closed,ME-009663,4Med Mesher Quarterly,0.25,12/7/2020,ME,Quarterly,1,3,0.373584906
SM42,Skin Mesher,MNT-211146,Closed,ME-009663,4Med Mesher Quarterly,0.25,10/2/2020,ME,Quarterly,1,3,0.373584906
SM43,Skin Mesher,MNT-213167,Closed,ME-009663,4Med Mesher Quarterly,0.25,12/7/2020,ME,Quarterly,1,3,0.373584906
SM44,Skin Mesher,MNT-213546,Closed,ME-009663,4Med Mesher Quarterly,0.25,12/17/2020,ME,Quarterly,1,3,0.373584906
SM45,Skin Mesher,MNT-211654,Closed,ME-009663,4Med Mesher Quarterly,0.25,10/19/2020,ME,Quarterly,1,3,0.373584906
SM46,Skin Mesher,MNT-210215,Closed,ME-009663,4Med Mesher Quarterly,0.25,9/7/2020,ME,Quarterly,1,3,0.373584906
SM47,Skin Mesher,MNT-203019,Closed,ME-009663,4Med Mesher Quarterly,0.33,1/13/2020,ME,Quarterly,2,3,0.373584906
SM48,Skin Mesher,MNT-211410,Closed,ME-009663,4Med Mesher Quarterly,0.25,10/9/2020,ME,Quarterly,1,3,0.373584906
SM49,Skin Mesher,MNT-213544,Closed,ME-009663,4Med Mesher Quarterly,0.25,12/17/2020,ME,Quarterly,1,3,0.373584906
SM5,Skin Mesher,MNT-193655,Closed,ME-007020,Quarterly Maintenance,0.5,3/7/2019,ME,Quarterly,2,3,0.373584906
SM50,Skin Mesher,MNT-213545,Closed,ME-009663,4Med Mesher Quarterly,0.25,12/17/2020,ME,Quarterly,1,3,0.373584906
SM6,Skin Mesher,MNT-183518,Closed,ME-008246,Quarterly Maintenance,0.5,4/5/2018,ME,Quarterly,3,3,0.373584906
SM7,Skin Mesher,MNT-192418,Closed,ME-007023,Quarterly Maintenance,0.25,2/15/2019,ME,Quarterly,1,3,0.373584906
SM9,Skin Mesher,MNT-185630,Closed,ME-007448,Quarterly Maintenance,0.5,8/1/2018,ME,Quarterly,2,3,0.373584906
SCB1002,Small Canister and Basket Set,MNT-208518,Closed,ME-007775,Semi-Annual Maintenance,0.25,7/11/2020,ME,Semi-Annual,1,3,0.373584906
SCB1005,Small Canister and Basket Set,MNT-209108,Closed,ME-008116,Semi-Annual Maintenance,0.25,8/3/2020,ME,Semi-Annual,1,3,0.373584906
